x	f	g	h	ge	t
3.2263226322632264	2.0012541639187114	0.9772592802258073	0.048590597711708525	1.0130760026416863	-0.025017462457583173
3.2273227322732274	2.0022315209346386	0.9773078756830648	0.04850301846882233	1.0130509826772323	-0.02497861859818137
3.2283228322832285	2.0032089265508835	0.9773563835523205	0.04841555924877304	1.0130260015605224	-0.024939814397849293
3.2293229322932295	2.0041863806798488	0.9774048039536094	0.04832821996719276	1.0130010592518937	-0.02490104986331969
3.23032303230323	2.0051638832340575	0.9774531370068819	0.04824100053960829	1.0129761557116763	-0.024862325001187305
3.231323132313231	2.0061414341261536	0.9775013828320039	0.04815390088144139	1.012951290900194	-0.024823639817909113
3.2323232323232323	2.0071190332689	0.9775495415487571	0.04806692090800943	1.012926464777764	-0.024784994319804746
3.2333233323332333	2.0080966805751794	0.9775976132768379	0.047980060534525616	1.0129016773046968	-0.02474638851305672
3.2343234323432344	2.0090743759579945	0.9776455981358584	0.04789331967609946	1.0128769284412975	-0.02470782240371077
3.2353235323532354	2.0100521193304677	0.9776934962453454	0.04780669824773715	1.0128522181478645	-0.02466929599767616
3.2363236323632365	2.0110299106058407	0.9777413077247411	0.047720196164342005	1.0128275463846905	-0.02463080930072599
3.2373237323732376	2.012007749697475	0.9777890326934023	0.04763381334071482	1.0128029131120626	-0.024592362318497495
3.238323832383238	2.01298563651885	0.9778366712706007	0.047547549691554364	1.0127783182902619	-0.024553955056492396
3.2393239323932392	2.013963570983567	0.9778842235755227	0.04746140513145758	1.0127537618795643	-0.02451558752007711
3.2403240324032403	2.014941553005345	0.9779316897272694	0.047375379574920246	1.0127292438402404	-0.024477259714483193
3.2413241324132414	2.0159195824980216	0.977979069844856	0.04728947293633722	1.0127047641325553	-0.02443897164480754
3.2423242324232424	2.0168976593755543	0.9780263640472127	0.047203685130002886	1.0126803227167689	-0.02440072331601275
3.2433243324332435	2.0178757835520194	0.9780735724531833	0.047118016070111526	1.0126559195531366	-0.024362514732927408
3.2443244324432445	2.0188539549416116	0.9781206951815262	0.047032465670757764	1.0126315546019085	-0.024324345900246402
3.245324532453245	2.0198321734586444	0.9781677323509139	0.04694703384593697	1.0126072278233305	-0.02428621682253125
3.246324632463246	2.020810439017551	0.9782146840799327	0.04686172050954553	1.0125829391776433	-0.024248127504210328
3.2473247324732473	2.0217887515328825	0.978261550487083	0.04677652557538146	1.012558688625084	-0.024210077949579287
3.2483248324832483	2.0227671109193084	0.9783083316907787	0.046691448957144645	1.0125344761258843	-0.02417206816280129
3.2493249324932494	2.0237455170916165	0.9783550278093477	0.04660649056843731	1.012510301640273	-0.024134098147907342
3.2503250325032504	2.0247239699647133	0.9784016389610313	0.046521650322764396	1.012486165128474	-0.024096167908796578
3.2513251325132515	2.0257024694536234	0.9784481652639844	0.04643692813353394	1.0124620665507074	-0.02405827744923659
3.2523252325232526	2.0266810154734896	0.9784946068362751	0.04635232391405752	1.0124380058671898	-0.02402042677286371
3.253325332533253	2.027659607939572	0.9785409637958851	0.04626783757755064	1.012413983038134	-0.023982615883183366
3.2543254325432542	2.0286382467672506	0.9785872362607091	0.04618346903713301	1.0123899980237494	-0.02394484478357028
3.2553255325532553	2.0296169318720216	0.978633424348555	0.04609921820582916	1.0123660507842418	-0.023907113477268902
3.2563256325632564	2.0305956631695	0.9786795281771438	0.046015084996568666	1.0123421412798141	-0.023869421967393636
3.2573257325732574	2.031574440575418	0.978725547864109	0.04593106932218663	1.0123182694706658	-0.023831770256929164
3.2583258325832585	2.032553264005625	0.9787714835269975	0.04584717109542402	1.0122944353169936	-0.023794158348730752
3.2593259325932595	2.033532133376089	0.9788173352832685	0.04576339022892811	1.012270638778991	-0.023756586245524552
